temp,rain_1h,snow_1h,clouds_all,hour,day,month,traffic_level
292.15,0.0,0.0,90,11,3,8,High
292.15,0.0,0.0,90,11,3,8,High
292.0,0.0,0.0,90,12,3,8,High
292.0,0.0,0.0,90,12,3,8,High
291.57,0.0,0.0,90,13,3,8,High
291.57,0.0,0.0,90,13,3,8,High
293.15,0.0,0.0,90,14,3,8,High
294.77,0.0,0.0,90,15,3,8,High
295.01,0.0,0.0,90,16,3,8,High
295.65,0.0,0.0,90,17,3,8,High
295.23,0.0,0.0,90,18,3,8,High
295.07,0.0,0.0,90,19,3,8,Medium
294.69,0.0,0.0,90,20,3,8,Medium
293.86,0.0,0.0,75,21,3,8,Medium
292.94,0.0,0.0,40,22,3,8,Medium
291.94,0.0,0.0,40,23,3,8,Low
290.58,0.0,0.0,1,0,4,8,Low
290.15,0.0,0.0,1,1,4,8,Low
289.22,0.0,0.0,1,2,4,8,Low
288.94,0.0,0.0,1,3,4,8,Low
288.58,0.0,0.0,1,4,4,8,Low
288.01,0.0,0.0,1,5,4,8,Medium
288.0,0.0,0.0,1,6,4,8,High
287.94,0.0,0.0,1,7,4,8,High
289.22,0.0,0.0,1,8,4,8,High
290.22,0.0,0.0,1,9,4,8,High
291.72,0.0,0.0,1,10,4,8,High
291.72,0.0,0.0,1,10,4,8,High
291.84,0.0,0.0,1,11,4,8,High
291.84,0.0,0.0,1,11,4,8,High
292.58,0.0,0.0,90,12,4,8,High
292.58,0.0,0.0,90,12,4,8,High
292.58,0.0,0.0,90,12,4,8,High
293.01,0.0,0.0,90,13,4,8,High
293.01,0.0,0.0,90,13,4,8,High
293.01,0.0,0.0,90,13,4,8,High
293.01,0.0,0.0,90,13,4,8,High
293.29,0.0,0.0,1,14,4,8,High
293.29,0.0,0.0,1,14,4,8,High
293.55,0.0,0.0,40,15,4,8,High
293.55,0.0,0.0,40,15,4,8,High
293.55,0.0,0.0,40,15,4,8,High
294.75,0.0,0.0,75,16,4,8,High
295.15,0.0,0.0,40,17,4,8,High
295.86,0.0,0.0,90,18,4,8,High
295.48,0.0,0.0,90,19,4,8,Medium
294.08,0.0,0.0,75,20,4,8,Medium
292.56,0.0,0.0,75,21,4,8,Medium
290.8,0.0,0.0,1,22,4,8,Medium
290.08,0.0,0.0,1,23,4,8,Medium
289.62,0.0,0.0,1,0,5,8,Low
288.3,0.0,0.0,1,1,5,8,Low
288.3,0.0,0.0,1,1,5,8,Low
288.02,0.0,0.0,1,2,5,8,Low
288.02,0.0,0.0,1,2,5,8,Low
287.55,0.0,0.0,90,3,5,8,Low
287.55,0.0,0.0,90,3,5,8,Low
286.65,0.0,0.0,1,4,5,8,Low
286.65,0.0,0.0,1,4,5,8,Low
286.15,0.0,0.0,40,5,5,8,Low
286.15,0.0,0.0,40,5,5,8,Low
285.86,0.0,0.0,1,6,5,8,Low
285.86,0.0,0.0,1,6,5,8,Low
285.72,0.0,0.0,1,7,5,8,Low
285.72,0.0,0.0,1,7,5,8,Low
287.61,0.0,0.0,20,8,5,8,Medium
287.61,0.0,0.0,20,8,5,8,Medium
289.55,0.0,0.0,1,9,5,8,Medium
289.55,0.0,0.0,1,9,5,8,Medium
291.89,0.0,0.0,90,10,5,8,Medium
291.89,0.0,0.0,90,10,5,8,Medium
294.15,0.0,0.0,5,11,5,8,High
295.79,0.0,0.0,1,12,5,8,High
296.58,0.0,0.0,1,13,5,8,High
297.72,0.0,0.0,40,14,5,8,High
298.58,0.0,0.0,1,15,5,8,High
299.15,0.0,0.0,5,16,5,8,High
299.29,0.0,0.0,40,17,5,8,High
299.22,0.0,0.0,1,18,5,8,High
298.75,0.0,0.0,20,19,5,8,High
297.22,0.0,0.0,20,20,5,8,Medium
295.3,0.0,0.0,5,21,5,8,Medium
293.62,0.0,0.0,1,22,5,8,Medium
292.58,0.0,0.0,1,23,5,8,High
292.23,0.0,0.0,1,0,6,8,Medium
291.75,0.0,0.0,1,1,6,8,Low
291.8,0.0,0.0,1,2,6,8,Low
291.15,0.0,0.0,1,3,6,8,Low
291.15,0.0,0.0,1,4,6,8,Low
291.15,0.0,0.0,1,5,6,8,Low
291.02,0.0,0.0,1,6,6,8,Low
291.51,0.0,0.0,90,7,6,8,Low
291.86,0.0,0.0,75,8,6,8,Low
293.08,0.0,0.0,40,9,6,8,Medium
295.65,0.0,0.0,90,10,6,8,Medium
297.28,0.0,0.0,1,11,6,8,High
298.86,0.0,0.0,1,12,6,8,High
299.95,0.0,0.0,1,13,6,8,High
300.51,0.0,0.0,40,14,6,8,High
301.02,0.0,0.0,40,15,6,8,High
301.29,0.0,0.0,1,16,6,8,High
301.15,0.0,0.0,75,17,6,8,High
300.58,0.0,0.0,90,18,6,8,Medium
299.22,0.0,0.0,75,19,6,8,Medium
298.02,0.0,0.0,75,20,6,8,Medium
298.02,0.0,0.0,75,20,6,8,Medium
296.42,0.0,0.0,75,21,6,8,Medium
295.08,0.0,0.0,40,22,6,8,Low
293.69,0.0,0.0,1,23,6,8,Low
292.75,0.0,0.0,1,0,0,8,Low
292.02,0.0,0.0,1,1,0,8,Low
291.29,0.0,0.0,1,2,0,8,Low
290.82,0.0,0.0,40,3,0,8,Low
290.69,0.0,0.0,75,4,0,8,Low
290.96,0.0,0.0,1,5,0,8,Medium
290.86,0.0,0.0,1,6,0,8,High
290.87,0.0,0.0,75,7,0,8,High
290.87,0.0,0.0,75,7,0,8,High
291.15,0.0,0.0,90,8,0,8,High
291.95,0.0,0.0,40,9,0,8,High
294.01,0.0,0.0,75,10,0,8,High
296.3,0.0,0.0,75,11,0,8,High
297.86,0.0,0.0,75,12,0,8,High
297.8,0.0,0.0,90,13,0,8,High
296.02,0.0,0.0,90,14,0,8,High
296.02,0.0,0.0,90,14,0,8,High
296.02,0.0,0.0,90,14,0,8,High
295.55,0.0,0.0,90,15,0,8,High
295.55,0.0,0.0,90,15,0,8,High
294.88,0.0,0.0,90,16,0,8,High
294.88,0.0,0.0,90,16,0,8,High
294.88,0.0,0.0,90,16,0,8,High
294.88,0.0,0.0,90,16,0,8,High
294.86,0.0,0.0,90,17,0,8,High
294.86,0.0,0.0,90,17,0,8,High
294.29,0.0,0.0,1,18,0,8,High
294.29,0.0,0.0,1,18,0,8,High
293.86,0.0,0.0,75,19,0,8,Medium
294.08,0.0,0.0,90,20,0,8,Medium
293.79,0.0,0.0,40,21,0,8,Medium
293.5,0.0,0.0,90,22,0,8,Low
293.35,0.0,0.0,90,23,0,8,Medium
293.29,0.0,0.0,1,0,1,8,Low
292.72,0.0,0.0,1,1,1,8,Low
291.93,0.0,0.0,75,2,1,8,Low
291.15,0.0,0.0,1,3,1,8,Low
290.36,0.0,0.0,1,4,1,8,Low
289.75,0.0,0.0,1,5,1,8,Medium
289.15,0.0,0.0,1,6,1,8,High
288.01,0.0,0.0,1,7,1,8,High
288.35,0.0,0.0,1,8,1,8,High
289.42,0.0,0.0,1,9,1,8,High
290.79,0.0,0.0,40,10,1,8,High
292.15,0.0,0.0,1,11,1,8,High
293.55,0.0,0.0,20,12,1,8,High
294.79,0.0,0.0,1,13,1,8,High
296.08,0.0,0.0,75,14,1,8,High
296.28,0.0,0.0,75,15,1,8,High
296.02,0.0,0.0,75,16,1,8,High
296.29,0.0,0.0,40,17,1,8,High
295.75,0.0,0.0,40,18,1,8,High
295.37,0.0,0.0,40,19,1,8,Medium
293.82,0.0,0.0,5,20,1,8,Medium
292.08,0.0,0.0,5,21,1,8,Medium
290.28,0.0,0.0,5,22,1,8,Medium
289.49,0.0,0.0,1,23,1,8,Low
288.75,0.0,0.0,1,0,2,8,Low
288.22,0.0,0.0,1,1,2,8,Low
287.56,0.0,0.0,1,2,2,8,Low
286.62,0.0,0.0,1,3,2,8,Low
285.96,0.0,0.0,1,4,2,8,Low
285.15,0.0,0.0,1,5,2,8,Medium
284.58,0.0,0.0,1,6,2,8,High
284.58,0.0,0.0,5,7,2,8,High
285.55,0.0,0.0,5,8,2,8,High
288.36,0.0,0.0,1,9,2,8,High
290.65,0.0,0.0,5,10,2,8,High
292.15,0.0,0.0,1,11,2,8,High
294.0,0.0,0.0,1,12,2,8,High
294.72,0.0,0.0,1,13,2,8,High
295.77,0.0,0.0,40,14,2,8,High
296.29,0.0,0.0,40,15,2,8,High
296.69,0.0,0.0,40,16,2,8,High
296.48,0.0,0.0,20,17,2,8,High
296.55,0.0,0.0,40,18,2,8,High
295.95,0.0,0.0,5,19,2,8,Medium
294.65,0.0,0.0,1,20,2,8,Medium
291.82,0.0,0.0,5,21,2,8,Medium
290.42,0.0,0.0,40,22,2,8,Low
290.37,0.0,0.0,1,23,2,8,Low
289.69,0.0,0.0,90,0,3,8,Low
289.28,0.0,0.0,90,1,3,8,Low
288.95,0.0,0.0,90,2,3,8,Low
288.42,0.0,0.0,90,3,3,8,Low
288.02,0.0,0.0,75,4,3,8,Low
288.01,0.0,0.0,75,5,3,8,Medium
288.01,0.0,0.0,75,5,3,8,Medium
287.51,0.0,0.0,75,6,3,8,High
286.51,0.0,0.0,40,7,3,8,High
286.88,0.0,0.0,75,8,3,8,High
288.22,0.0,0.0,40,9,3,8,High
289.93,0.0,0.0,20,10,3,8,High
291.07,0.0,0.0,5,11,3,8,High
292.48,0.0,0.0,5,12,3,8,High
293.43,0.0,0.0,20,13,3,8,High
294.36,0.0,0.0,5,14,3,8,High
295.08,0.0,0.0,1,15,3,8,High
295.21,0.0,0.0,40,16,3,8,High
295.28,0.0,0.0,40,17,3,8,High
294.79,0.0,0.0,75,18,3,8,High
294.02,0.0,0.0,1,19,3,8,Medium
292.68,0.0,0.0,90,20,3,8,Medium
291.42,0.0,0.0,90,21,3,8,Medium
291.23,0.0,0.0,75,22,3,8,Medium
290.09,0.0,0.0,75,23,3,8,Low
289.79,0.0,0.0,90,0,4,8,Low
289.01,0.0,0.0,75,1,4,8,Low
288.81,0.0,0.0,40,2,4,8,Low
288.75,0.0,0.0,1,3,4,8,Low
288.94,0.0,0.0,75,4,4,8,Low
289.22,0.0,0.0,90,5,4,8,Medium
288.72,0.0,0.0,90,6,4,8,High
288.65,0.0,0.0,90,7,4,8,High
287.95,0.0,0.0,90,8,4,8,High
287.95,0.0,0.0,90,8,4,8,High
287.82,0.0,0.0,90,9,4,8,High
287.82,0.0,0.0,90,9,4,8,High
288.41,0.0,0.0,90,10,4,8,High
288.41,0.0,0.0,90,10,4,8,High
289.74,0.0,0.0,90,11,4,8,High
291.14,0.0,0.0,75,12,4,8,High
292.43,0.0,0.0,90,13,4,8,High
293.29,0.0,0.0,75,14,4,8,High
293.72,0.0,0.0,75,15,4,8,High
294.07,0.0,0.0,90,16,4,8,High
293.41,0.0,0.0,75,17,4,8,High
293.69,0.0,0.0,75,18,4,8,High
292.8,0.0,0.0,90,19,4,8,Medium
292.15,0.0,0.0,90,20,4,8,Medium
291.51,0.0,0.0,90,21,4,8,Medium
291.51,0.0,0.0,90,21,4,8,Medium
291.29,0.0,0.0,90,22,4,8,Medium
291.29,0.0,0.0,90,22,4,8,Medium
291.29,0.0,0.0,90,22,4,8,Medium
290.79,0.0,0.0,90,23,4,8,Medium
290.79,0.0,0.0,90,23,4,8,Medium
290.79,0.0,0.0,90,23,4,8,Medium
290.09,0.0,0.0,75,0,5,8,Low
290.09,0.0,0.0,75,0,5,8,Low
290.09,0.0,0.0,75,0,5,8,Low
289.65,0.0,0.0,90,1,5,8,Low
289.65,0.0,0.0,90,1,5,8,Low
289.65,0.0,0.0,90,1,5,8,Low
289.48,0.0,0.0,90,2,5,8,Low
289.48,0.0,0.0,90,2,5,8,Low
289.48,0.0,0.0,90,2,5,8,Low
289.48,0.0,0.0,90,2,5,8,Low
289.42,0.0,0.0,90,3,5,8,Low
289.42,0.0,0.0,90,3,5,8,Low
289.42,0.0,0.0,90,3,5,8,Low
289.22,0.0,0.0,90,4,5,8,Low
289.22,0.0,0.0,90,4,5,8,Low
289.02,0.0,0.0,90,5,5,8,Low
289.02,0.0,0.0,90,5,5,8,Low
289.02,0.0,0.0,90,5,5,8,Low
288.86,0.0,0.0,90,6,5,8,Low
288.86,0.0,0.0,90,6,5,8,Low
288.87,0.0,0.0,90,7,5,8,Medium
288.87,0.0,0.0,90,7,5,8,Medium
288.94,0.0,0.0,90,8,5,8,Medium
288.94,0.0,0.0,90,8,5,8,Medium
289.01,0.0,0.0,75,9,5,8,Medium
289.01,0.0,0.0,75,9,5,8,Medium
289.36,0.0,0.0,90,10,5,8,High
289.36,0.0,0.0,90,10,5,8,High
289.95,0.0,0.0,90,11,5,8,High
289.95,0.0,0.0,90,11,5,8,High
291.21,0.0,0.0,90,12,5,8,High
291.55,0.0,0.0,90,13,5,8,High
291.55,0.0,0.0,90,13,5,8,High
292.15,0.0,0.0,90,14,5,8,High
292.15,0.0,0.0,90,14,5,8,High
291.94,0.0,0.0,90,15,5,8,High
291.94,0.0,0.0,90,15,5,8,High
291.94,0.0,0.0,90,15,5,8,High
291.62,0.0,0.0,90,16,5,8,High
291.62,0.0,0.0,90,16,5,8,High
291.62,0.0,0.0,90,16,5,8,High
291.72,0.0,0.0,90,17,5,8,High
291.72,0.0,0.0,90,17,5,8,High
291.72,0.0,0.0,90,17,5,8,High
291.72,0.0,0.0,90,18,5,8,Medium
291.72,0.0,0.0,90,18,5,8,Medium
291.72,0.0,0.0,90,18,5,8,Medium
291.79,0.0,0.0,90,19,5,8,Medium
291.79,0.0,0.0,90,19,5,8,Medium
291.79,0.0,0.0,90,19,5,8,Medium
291.65,0.0,0.0,90,20,5,8,Medium
291.65,0.0,0.0,90,20,5,8,Medium
291.79,0.0,0.0,90,21,5,8,Medium
291.79,0.0,0.0,90,21,5,8,Medium
291.65,0.0,0.0,75,22,5,8,Medium
291.65,0.0,0.0,75,22,5,8,Medium
291.35,0.0,0.0,75,23,5,8,Medium
291.35,0.0,0.0,75,23,5,8,Medium
291.29,0.0,0.0,90,0,6,8,Medium
291.29,0.0,0.0,90,0,6,8,Medium
291.15,0.0,0.0,90,1,6,8,Low
291.15,0.0,0.0,90,1,6,8,Low
291.08,0.0,0.0,90,2,6,8,Low
291.08,0.0,0.0,90,2,6,8,Low
291.01,0.0,0.0,75,3,6,8,Low
290.55,0.0,0.0,40,4,6,8,Low
290.55,0.0,0.0,40,4,6,8,Low
290.55,0.0,0.0,75,5,6,8,Low
290.48,0.0,0.0,90,6,6,8,Low
290.35,0.0,0.0,90,7,6,8,Low
290.51,0.0,0.0,90,8,6,8,Medium
291.15,0.0,0.0,90,9,6,8,Medium
291.36,0.0,0.0,90,10,6,8,High
292.54,0.0,0.0,75,11,6,8,High
294.58,0.0,0.0,75,12,6,8,High
294.55,0.0,0.0,75,13,6,8,High
295.01,0.0,0.0,90,14,6,8,High
295.15,0.0,0.0,90,15,6,8,High
295.0,0.0,0.0,90,16,6,8,High
294.35,0.0,0.0,90,17,6,8,High
294.35,0.0,0.0,90,17,6,8,High
293.42,0.0,0.0,90,18,6,8,High
292.58,0.0,0.0,75,19,6,8,Medium
291.86,0.0,0.0,75,20,6,8,Medium
291.29,0.0,0.0,90,21,6,8,Medium
291.22,0.0,0.0,90,22,6,8,Low
291.0,0.0,0.0,75,23,6,8,Low
290.58,0.0,0.0,90,0,0,8,Low
290.35,0.0,0.0,1,1,0,8,Low
290.08,0.0,0.0,90,2,0,8,Low
289.88,0.0,0.0,90,3,0,8,Low
289.55,0.0,0.0,1,4,0,8,Low
289.35,0.0,0.0,90,5,0,8,Medium
289.43,0.0,0.0,90,6,0,8,High
289.14,0.0,0.0,90,7,0,8,High
289.41,0.0,0.0,75,8,0,8,High
290.0,0.0,0.0,75,9,0,8,High
290.48,0.0,0.0,90,10,0,8,High
291.22,0.0,0.0,90,11,0,8,High
291.94,0.0,0.0,90,12,0,8,High
292.55,0.0,0.0,90,13,0,8,High
293.48,0.0,0.0,90,14,0,8,High
294.51,0.0,0.0,75,15,0,8,High
295.14,0.0,0.0,75,16,0,8,High
295.22,0.0,0.0,40,17,0,8,High
296.0,0.0,0.0,40,18,0,8,High
295.72,0.0,0.0,40,19,0,8,Medium
294.16,0.0,0.0,20,20,0,8,Medium
292.15,0.0,0.0,40,21,0,8,Medium
290.35,0.0,0.0,5,22,0,8,Low
289.08,0.0,0.0,1,23,0,8,Low
288.07,0.0,0.0,1,0,1,8,Low
287.43,0.0,0.0,1,1,1,8,Low
287.29,0.0,0.0,1,2,1,8,Low
287.29,0.0,0.0,1,2,1,8,Low
286.6,0.0,0.0,1,3,1,8,Low
286.15,0.0,0.0,1,4,1,8,Low
286.15,0.0,0.0,1,4,1,8,Low
285.65,0.0,0.0,1,5,1,8,Medium
285.65,0.0,0.0,1,5,1,8,Medium
285.73,0.0,0.0,1,6,1,8,High
285.73,0.0,0.0,1,6,1,8,High
285.68,0.0,0.0,1,7,1,8,High
285.68,0.0,0.0,1,7,1,8,High
286.65,0.0,0.0,40,8,1,8,High
286.65,0.0,0.0,40,8,1,8,High
289.36,0.0,0.0,40,9,1,8,High
291.64,0.0,0.0,40,10,1,8,High
294.07,0.0,0.0,40,11,1,8,High
295.61,0.0,0.0,40,12,1,8,High
296.08,0.0,0.0,40,13,1,8,High
296.93,0.0,0.0,40,14,1,8,High
297.75,0.0,0.0,75,15,1,8,High
298.35,0.0,0.0,75,16,1,8,High
298.79,0.0,0.0,40,17,1,8,High
298.15,0.0,0.0,20,18,1,8,High
297.82,0.0,0.0,40,19,1,8,Medium
296.51,0.0,0.0,1,20,1,8,Medium
294.02,0.0,0.0,5,21,1,8,Medium
292.84,0.0,0.0,5,22,1,8,Medium
292.3,0.0,0.0,40,23,1,8,Low
291.72,0.0,0.0,1,0,2,8,Low
291.37,0.0,0.0,1,1,2,8,Low
290.87,0.0,0.0,1,2,2,8,Low
289.75,0.0,0.0,1,3,2,8,Low
289.88,0.0,0.0,1,4,2,8,Low
289.75,0.0,0.0,1,5,2,8,Medium
289.42,0.0,0.0,1,6,2,8,High
289.54,0.0,0.0,5,7,2,8,High
289.94,0.0,0.0,5,8,2,8,High
292.0,0.0,0.0,1,9,2,8,High
294.72,0.0,0.0,1,10,2,8,High
296.57,0.0,0.0,40,11,2,8,High
298.15,0.0,0.0,1,12,2,8,High
299.61,0.0,0.0,20,13,2,8,High
300.14,0.0,0.0,20,14,2,8,High
299.72,0.0,0.0,90,15,2,8,High
299.08,0.0,0.0,40,16,2,8,High
298.42,0.0,0.0,75,17,2,8,High
297.22,0.0,0.0,40,18,2,8,High
296.08,0.0,0.0,75,19,2,8,Medium
294.96,0.0,0.0,40,20,2,8,Medium
293.22,0.0,0.0,40,21,2,8,Medium
291.69,0.0,0.0,75,22,2,8,Medium
290.15,0.0,0.0,1,23,2,8,Low
289.23,0.0,0.0,1,0,3,8,Low
288.22,0.0,0.0,20,1,3,8,Low
287.59,0.0,0.0,1,2,3,8,Low
286.75,0.0,0.0,1,3,3,8,Low
286.02,0.0,0.0,1,4,3,8,Low
285.86,0.0,0.0,1,5,3,8,Medium
285.58,0.0,0.0,1,6,3,8,High
285.35,0.0,0.0,5,7,3,8,High
285.87,0.0,0.0,5,8,3,8,High
286.68,0.0,0.0,1,9,3,8,High
288.15,0.0,0.0,1,10,3,8,High
289.95,0.0,0.0,5,11,3,8,High
291.86,0.0,0.0,1,12,3,8,High
292.62,0.0,0.0,5,13,3,8,High
293.58,0.0,0.0,1,14,3,8,High
294.15,0.0,0.0,5,15,3,8,High
294.35,0.0,0.0,1,16,3,8,High
294.36,0.0,0.0,1,17,3,8,High
294.08,0.0,0.0,1,18,3,8,High
292.82,0.0,0.0,1,19,3,8,Medium
291.42,0.0,0.0,1,20,3,8,Medium
288.95,0.0,0.0,1,21,3,8,Medium
287.75,0.0,0.0,40,22,3,8,Medium
286.61,0.0,0.0,1,23,3,8,Low
286.22,0.0,0.0,1,0,4,9,Low
286.22,0.0,0.0,1,0,4,9,Low
285.4,0.0,0.0,1,1,4,9,Low
285.4,0.0,0.0,1,1,4,9,Low
285.57,0.0,0.0,1,2,4,9,Low
285.61,0.0,0.0,1,3,4,9,Low
285.61,0.0,0.0,1,3,4,9,Low
285.43,0.0,0.0,1,4,4,9,Low
285.43,0.0,0.0,1,4,4,9,Low
284.93,0.0,0.0,1,5,4,9,Medium
284.61,0.0,0.0,1,6,4,9,High
284.92,0.0,0.0,75,7,4,9,High
284.72,0.0,0.0,75,8,4,9,High
285.81,0.0,0.0,1,9,4,9,High
287.08,0.0,0.0,1,10,4,9,High
288.93,0.0,0.0,1,11,4,9,High
290.72,0.0,0.0,1,12,4,9,High
292.36,0.0,0.0,20,13,4,9,High
293.28,0.0,0.0,40,14,4,9,High
293.79,0.0,0.0,40,15,4,9,High
294.58,0.0,0.0,75,16,4,9,High
294.58,0.0,0.0,75,16,4,9,High
294.72,0.0,0.0,75,17,4,9,High
294.51,0.0,0.0,75,18,4,9,High
293.82,0.0,0.0,75,19,4,9,Medium
293.02,0.0,0.0,90,20,4,9,Medium
292.41,0.0,0.0,90,21,4,9,Medium
292.41,0.0,0.0,90,21,4,9,Medium
291.95,0.0,0.0,90,22,4,9,Medium
291.95,0.0,0.0,90,22,4,9,Medium
291.95,0.0,0.0,90,22,4,9,Medium
291.36,0.0,0.0,90,23,4,9,Medium
291.36,0.0,0.0,90,23,4,9,Medium
291.15,0.0,0.0,90,0,5,9,Low
291.08,0.0,0.0,90,1,5,9,Low
291.15,0.0,0.0,40,2,5,9,Low
290.93,0.0,0.0,90,3,5,9,Low
290.93,0.0,0.0,90,3,5,9,Low
290.68,0.0,0.0,75,4,5,9,Low
290.68,0.0,0.0,75,4,5,9,Low
290.48,0.0,0.0,90,5,5,9,Low
290.48,0.0,0.0,90,5,5,9,Low
290.15,0.0,0.0,90,6,5,9,Low
290.22,0.0,0.0,90,7,5,9,Medium
290.29,0.0,0.0,90,8,5,9,Medium
290.29,0.0,0.0,90,8,5,9,Medium
290.72,0.0,0.0,90,9,5,9,Medium
291.48,0.0,0.0,90,10,5,9,High
292.68,0.0,0.0,75,11,5,9,High
295.01,0.0,0.0,40,12,5,9,High
296.34,0.0,0.0,75,13,5,9,High
298.14,0.0,0.0,40,14,5,9,High
299.21,0.0,0.0,40,15,5,9,High
299.55,0.0,0.0,40,16,5,9,High
299.61,0.0,0.0,20,17,5,9,High
299.22,0.0,0.0,1,18,5,9,High
297.58,0.0,0.0,1,19,5,9,Medium
295.51,0.0,0.0,1,20,5,9,Medium
293.42,0.0,0.0,5,21,5,9,Medium
291.61,0.0,0.0,5,22,5,9,Medium
290.68,0.0,0.0,1,23,5,9,Medium
289.14,0.0,0.0,1,0,6,9,Low
288.62,0.0,0.0,1,1,6,9,Low
287.68,0.0,0.0,1,2,6,9,Low
287.48,0.0,0.0,1,3,6,9,Low
287.35,0.0,0.0,1,4,6,9,Low
287.2,0.0,0.0,1,5,6,9,Low
286.87,0.0,0.0,1,6,6,9,Low
287.46,0.0,0.0,1,7,6,9,Low
287.83,0.0,0.0,1,8,6,9,Medium
290.22,0.0,0.0,1,9,6,9,Medium
293.13,0.0,0.0,40,10,6,9,High
295.64,0.0,0.0,1,11,6,9,High
297.34,0.0,0.0,40,12,6,9,High
299.21,0.0,0.0,40,13,6,9,High
300.45,0.0,0.0,1,14,6,9,High
301.22,0.0,0.0,40,15,6,9,High
301.68,0.0,0.0,40,16,6,9,High
301.36,0.0,0.0,75,17,6,9,High
300.94,0.0,0.0,1,18,6,9,Medium
300.08,0.0,0.0,1,19,6,9,Medium
298.86,0.0,0.0,5,20,6,9,Medium
296.95,0.0,0.0,1,21,6,9,Medium
296.75,0.0,0.0,5,22,6,9,Medium
296.28,0.0,0.0,1,23,6,9,Low
295.54,0.0,0.0,1,0,0,9,Low
295.5,0.0,0.0,1,1,0,9,Low
295.07,0.0,0.0,75,2,0,9,Low
294.61,0.0,0.0,40,3,0,9,Low
294.08,0.0,0.0,20,4,0,9,Low
292.62,0.0,0.0,1,5,0,9,Low
290.68,0.0,0.0,1,6,0,9,Low
289.35,0.0,0.0,75,7,0,9,Low
288.81,0.0,0.0,75,8,0,9,Low
289.48,0.0,0.0,75,9,0,9,Medium
290.64,0.0,0.0,1,10,0,9,Medium
293.28,0.0,0.0,20,11,0,9,Medium
294.15,0.0,0.0,1,12,0,9,High
295.36,0.0,0.0,40,13,0,9,High
295.86,0.0,0.0,40,14,0,9,High
296.22,0.0,0.0,40,15,0,9,High
296.15,0.0,0.0,75,16,0,9,High
287.84,0.0,0.0,75,17,0,9,Medium
287.84,0.0,0.0,75,17,0,9,Medium
286.69,0.0,0.0,75,18,0,9,Medium
286.69,0.0,0.0,75,18,0,9,Medium
286.69,0.0,0.0,75,18,0,9,Medium
286.95,0.0,0.0,75,19,0,9,Medium
286.22,0.0,0.0,40,20,0,9,Medium
285.62,0.0,0.0,1,21,0,9,Medium
285.62,0.0,0.0,1,21,0,9,Medium
284.93,0.0,0.0,1,22,0,9,Low
285.22,0.0,0.0,1,23,0,9,Low
285.08,0.0,0.0,40,0,1,9,Low
285.15,0.0,0.0,20,1,1,9,Low
284.93,0.0,0.0,1,2,1,9,Low
284.84,0.0,0.0,1,3,1,9,Low
284.65,0.0,0.0,1,4,1,9,Low
284.29,0.0,0.0,1,5,1,9,Medium
283.74,0.0,0.0,1,6,1,9,High
283.58,0.0,0.0,1,7,1,9,High
283.74,0.0,0.0,40,8,1,9,High
285.22,0.0,0.0,40,9,1,9,High
286.43,0.0,0.0,1,10,1,9,High
288.67,0.0,0.0,20,11,1,9,High
289.3,0.0,0.0,75,12,1,9,High
289.79,0.0,0.0,75,13,1,9,High
290.01,0.0,0.0,75,14,1,9,High
289.86,0.0,0.0,90,15,1,9,High
289.35,0.0,0.0,90,16,1,9,High
289.42,0.0,0.0,90,17,1,9,High
288.94,0.0,0.0,90,18,1,9,High
288.22,0.0,0.0,75,19,1,9,Medium
287.02,0.0,0.0,40,20,1,9,Medium
285.68,0.0,0.0,75,21,1,9,Medium
285.42,0.0,0.0,75,22,1,9,Low
284.79,0.0,0.0,75,23,1,9,Low
284.85,0.0,0.0,40,0,2,9,Low
284.21,0.0,0.0,90,1,2,9,Low
284.36,0.0,0.0,90,2,2,9,Low
284.15,0.0,0.0,90,3,2,9,Low
283.65,0.0,0.0,90,4,2,9,Low
283.08,0.0,0.0,40,5,2,9,Medium
281.86,0.0,0.0,20,6,2,9,High
281.44,0.0,0.0,40,7,2,9,High
282.42,0.0,0.0,1,8,2,9,High
284.64,0.0,0.0,40,9,2,9,High
286.72,0.0,0.0,1,10,2,9,High
287.94,0.0,0.0,1,11,2,9,High
289.65,0.0,0.0,75,12,2,9,High
290.37,0.0,0.0,75,13,2,9,High
290.71,0.0,0.0,75,14,2,9,High
291.42,0.0,0.0,20,15,2,9,High
291.28,0.0,0.0,75,16,2,9,High
291.55,0.0,0.0,90,17,2,9,High
291.62,0.0,0.0,75,18,2,9,High
290.28,0.0,0.0,90,19,2,9,Medium
289.15,0.0,0.0,1,20,2,9,Medium
287.48,0.0,0.0,75,21,2,9,Medium
285.4,0.0,0.0,75,22,2,9,Low
284.07,0.0,0.0,1,23,2,9,Low
282.61,0.0,0.0,40,0,3,9,Low
282.49,0.0,0.0,1,1,3,9,Low
281.51,0.0,0.0,1,2,3,9,Low
281.51,0.0,0.0,1,2,3,9,Low
281.0,0.0,0.0,1,3,3,9,Low
281.0,0.0,0.0,1,3,3,9,Low
280.79,0.0,0.0,1,4,3,9,Low
280.68,0.0,0.0,20,5,3,9,Medium
280.68,0.0,0.0,20,5,3,9,Medium
281.14,0.0,0.0,75,6,3,9,High
281.88,0.0,0.0,75,7,3,9,High
282.87,0.0,0.0,90,8,3,9,High
283.81,0.0,0.0,75,9,3,9,High
285.57,0.0,0.0,75,10,3,9,High
288.6,0.0,0.0,90,11,3,9,High
